D_11_T_23_adj.ChiSq.pval,D_11_T_23_ChiSq.pval,D_11_T_23_FC,D_11_T_23_logFC,D_11_T_29_adj.ChiSq.pval,D_11_T_29_ChiSq.pval,D_11_T_29_FC,D_11_T_29_logFC,D_13_T_23_adj.ChiSq.pval,D_13_T_23_ChiSq.pval,D_13_T_23_FC,D_13_T_23_logFC,D_13_T_29_adj.ChiSq.pval,D_13_T_29_ChiSq.pval,D_13_T_29_FC,D_13_T_29_logFC,D_3_T_23_adj.ChiSq.pval,D_3_T_23_ChiSq.pval,D_3_T_23_FC,D_3_T_23_logFC,D_3_T_29_adj.ChiSq.pval,D_3_T_29_ChiSq.pval,D_3_T_29_FC,D_3_T_29_logFC,D_5_T_23_adj.ChiSq.pval,D_5_T_23_ChiSq.pval,D_5_T_23_FC,D_5_T_23_logFC,D_5_T_29_adj.ChiSq.pval,D_5_T_29_ChiSq.pval,D_5_T_29_FC,D_5_T_29_logFC,D_7_T_23_adj.ChiSq.pval,D_7_T_23_ChiSq.pval,D_7_T_23_FC,D_7_T_23_logFC,D_7_T_29_adj.ChiSq.pval,D_7_T_29_ChiSq.pval,D_7_T_29_FC,D_7_T_29_logFC,D_9_T_23_adj.ChiSq.pval,D_9_T_23_ChiSq.pval,D_9_T_23_FC,D_9_T_23_logFC,D_9_T_29_adj.ChiSq.pval,D_9_T_29_ChiSq.pval,D_9_T_29_FC,D_9_T_29_logFC,evalue,type,name,protein_ID,TempPC2,TimePC12,TimexTempPC12
0.963868456,0.323258389,0.216030518,0.282179436,0.966102556,0.709405709,0.078997834,0.109691969,0.924704431,0.844376133,-0.042023581,-0.06193795,0.975610915,0.71959632,-0.070991402,-0.106236147,0.986700297,0.823648868,0.045602409,0.06433437,0.999430996,0.282887322,-0.207534512,-0.335579988,0.982201279,0.472299935,-0.139932772,-0.217478661,0.973152019,0.421336101,-0.159994762,-0.25152977,0.996246022,0.506592878,-0.130802693,-0.20224439,0.938232479,0.890692615,0.029455137,0.041880959,0.995145093,0.628952939,-0.09642468,-0.146283229,0.952983286,0.309127725,0.221005306,0.288069469,1.30E-74,protein,SODC_MOUSE,CHOYP_ISCW_ISCW008219.1.2.m.46822,,0.032323467,
0.814096625,0.168940314,0.456886804,0.542888789,0.841939702,0.215271678,0.407388479,0.493020609,0.924704431,0.799601244,0.080678452,0.111937324,0.975610915,0.370298275,0.278783343,0.354771857,0.986700297,0.904298199,-0.034828546,-0.051142847,0.999430996,0.481544447,0.218619697,0.285247965,0.982201279,0.347584367,0.294014191,0.371853439,0.973152019,0.361656932,0.291724303,0.369298183,0.996246022,0.348543211,0.295697849,0.373729327,0.92642808,0.253011667,0.381132357,0.465851583,0.840071508,0.171097405,0.447182312,0.53324668,0.952983286,0.318989881,0.319595796,0.400096087,8.46E-109,protein,PRDX_ASCSU,CHOYP_ISCW_ISCW010532.2.4.m.35454,,0.026113408,
0.695390264,0.122583608,-0.358206116,-0.639818052,0.004389568,1.64E-04,-0.763969224,-2.082953109,0.924704431,0.679429035,-0.106751717,-0.162866859,0.102215376,0.007788573,-0.555261842,-1.168971902,0.986700297,0.229361212,-0.276121409,-0.466180347,0.999430996,0.226291412,-0.280524755,-0.474983045,0.982201279,0.345538129,-0.219939026,-0.358341197,0.973152019,0.320021134,-0.237363665,-0.390932827,0.996246022,0.681694735,-0.099759932,-0.151618317,0.938232479,0.442796792,-0.191142393,-0.306042344,0.995145093,0.926815879,-0.022877852,-0.033389173,0.820621675,0.178368558,-0.313184516,-0.542005529,4.61E-102,protein,NDUS3_HUMAN,CHOYP_ISCW_ISCW012366.1.1.m.3691,-0.033478363,,
0.963868456,0.325401816,-0.243358789,-0.402318739,0.730094627,0.141557389,-0.352601299,-0.627273625,0.941697705,0.897057942,0.035650183,0.050536779,0.975610915,0.643351499,-0.114476911,-0.175398171,0.994087885,0.991712973,-0.002656164,-0.003837133,0.999430996,0.693874705,-0.099091867,-0.150548095,0.982201279,0.67603599,-0.103929958,-0.158316589,0.973152019,0.862027884,-0.045046676,-0.066497876,0.996246022,0.324199656,-0.238417598,-0.392927952,0.938232479,0.598634878,-0.137218552,-0.21293294,0.995145093,0.715166664,-0.092222004,-0.139588577,0.977637038,0.928821284,-0.023195755,-0.033858626,2.93E-73,protein,SRSF1_CHICK,CHOYP_ISCW_ISCW014398.1.3.m.15839,,,0.025134144
0.963868456,0.611493734,-0.144274821,-0.224780553,0.966102556,0.725392288,-0.100835138,-0.153342437,0.192724588,0.013691612,-0.637522436,-1.464036394,0.637700197,0.108274269,-0.407015789,-0.753934403,0.986700297,0.227433951,-0.316336886,-0.548642507,0.870413324,0.105395201,-0.416078062,-0.77615258,0.982201279,0.66489356,-0.119931209,-0.184311797,0.128357096,0.007763078,-0.646313584,-1.499457284,0.996246022,0.265010954,-0.296364085,-0.507098972,0.079867013,0.004348349,-0.705869961,-1.765473963,0.995145093,0.369170274,-0.243518337,-0.402622982,0.992642748,0.991893866,0.002968644,0.004276503,3.31E-67,protein,HMG2_DROME,CHOYP_ISCW_ISCW017350.1.1.m.11950,,0.025948396,0.028292116
0.758571191,0.142319128,0.389749163,0.474824514,0.966102556,0.943504057,0.017340815,0.024803071,0.924704431,0.433310422,0.207272214,0.271751009,0.905533809,0.221117397,-0.268088059,-0.450258012,0.986700297,0.608839026,-0.117557527,-0.180425864,0.999430996,0.722223044,0.086809812,0.120099495,0.968764055,0.17980306,0.344105063,0.426645912,0.973152019,0.901244668,-0.029888687,-0.0437778,0.910578693,0.195218983,0.333951785,0.415706522,0.938232479,0.668849911,0.109290433,0.149637139,0.569928586,0.077466717,0.469735803,0.555556842,0.977637038,0.848927869,0.046575976,0.065677048,0,protein,ANM1_XENTR,CHOYP_ISCW_ISCW023973.1.2.m.6506,-0.02801082,,
5.38E-12,2.50E-14,2.004580112,1.587163389,4.76E-07,6.10E-09,1.414029053,1.271443039,0.006150219,1.93E-04,0.853638294,0.890359754,0.088475088,0.006608098,0.559849993,0.641407295,0.986700297,0.549070729,0.112400998,0.153676945,0.049249471,0.00142429,0.679659232,0.74816857,1.42E-04,1.84E-06,1.082874674,1.058576035,2.38E-06,2.45E-08,1.337927158,1.225229981,1.64E-09,8.44E-12,1.710717025,1.438674516,3.09E-04,6.61E-06,1.053925018,1.038383515,2.69E-26,2.03E-29,3.410672748,2.140998723,1.06E-09,7.57E-12,1.731740684,1.449820539,2.3,protein,LIN_MEDTR,CHOYP_LDLR.6.7.m.57984,-0.076459959,0.116386896,0.068529794
3.25E-06,4.46E-08,1.938740418,1.55519793,1.12E-04,2.46E-06,1.596338539,1.37647851,0.04290406,0.001998146,0.980680975,0.985996527,0.009353201,4.67E-04,1.075444739,1.053420519,0.986700297,0.649216186,0.115979494,0.158310518,0.080456839,0.002589834,0.908173477,0.932192336,0.00349331,7.88E-05,1.250175887,1.170037775,5.85E-05,8.31E-07,1.685806223,1.42535522,0.001109678,2.67E-05,1.359249833,1.238328201,2.08E-04,4.27E-06,1.573637841,1.363809054,4.74E-07,5.24E-09,2.088966791,1.627124361,1.79E-06,2.47E-08,1.976200433,1.573471688,0,protein,SAHH3_HUMAN,CHOYP_LOC100121788.1.1.m.28436,,0.036302112,0.03030521
0.963868456,0.818642123,-0.058557018,-0.087054374,0.966102556,0.49710886,0.183416979,0.2429585,0.924704431,0.657342559,0.122511166,0.166729796,0.975610915,0.644061419,-0.112436535,-0.172077813,0.986700297,0.692404871,-0.097097672,-0.147358163,0.999430996,0.901224053,-0.031281577,-0.045850716,0.982201279,0.656843326,0.114925859,0.156947776,0.973152019,0.540995197,0.163742402,0.218771748,0.996246022,0.823210278,0.057456631,0.080598497,0.938232479,0.710420996,0.10061563,0.138310722,0.995145093,0.622347038,-0.121505165,-0.186894291,0.977637038,0.960338729,0.012815461,0.018371333,9.88E-80,protein,KCY_DANRE,CHOYP_LOC100123907.1.1.m.2987,-0.048672938,0.030995529,0.032034409
7.49E-08,7.53E-10,-0.975433727,-5.347177184,6.88E-08,7.26E-10,-0.975477322,-5.34973965,1.17E-06,1.08E-08,-0.971754995,-5.145860434,4.56E-09,4.42E-11,-0.978436938,-5.535294116,0.986700297,0.86791026,-0.034828546,-0.051142847,0.02178467,5.53E-04,-0.613246508,-1.370513779,2.56E-05,2.74E-07,-0.825440901,-2.518212534,6.60E-08,5.14E-10,-0.975885017,-5.373926401,1.91E-08,1.25E-10,-0.977423447,-5.469030931,4.43E-07,3.96E-09,-0.973260906,-5.224905582,2.17E-08,1.75E-10,-0.977076313,-5.447017102,3.88E-08,3.86E-10,-0.976214182,-5.393754571,8.00E-05,protein,YFHH_SCHPO,CHOYP_LOC100175722.1.3.m.11427,,0.042370483,0.038030571
0.22455545,0.020498838,0.561323134,0.642769151,0.459800281,0.063596166,0.438663779,0.524729468,0.924704431,0.646610826,0.104693529,0.143646183,0.975610915,0.87461135,0.03311027,0.04699425,0.986700297,0.551247774,-0.120621564,-0.185443939,0.999430996,0.271395498,0.245700135,0.316956825,0.865980769,0.128249739,0.344105063,0.426645912,0.973152019,0.270406966,0.249692004,0.321572575,0.869960397,0.152688674,0.324491134,0.405438187,0.938232479,0.747525152,0.071940587,0.100224945,0.995145093,0.343353196,0.210370661,0.275448923,0.108094413,0.007801609,0.651264318,0.723571071,6.80E-30,protein,RLA2_BRUMA,CHOYP_LOC100175959.1.7.m.1896,0.04052505,0.036710653,0.048108065
0.136437211,0.010516284,0.538931277,0.621928808,0.582375966,0.097558736,0.335031219,0.416873479,0.924704431,0.23673576,0.24278022,0.313571185,0.988633772,0.986893438,-0.002982479,-0.004309236,0.986700297,0.572691939,-0.100263898,-0.152426183,0.999430996,0.373551465,0.170671586,0.227336406,0.729157647,0.089895446,0.334341588,0.41612804,0.973152019,0.490283444,0.132995469,0.180142091,0.707664626,0.113005668,0.313266633,0.393159857,0.938232479,0.430921112,0.156579136,0.209863983,0.581640115,0.079497398,0.350554834,0.433552216,0.169220489,0.014638966,0.507778949,0.592424935,1.73E-29,protein,RLA2_CRYST,CHOYP_LOC100175959.4.7.m.28172,-0.080933096,0.11642567,0.051653471
0.267392159,0.025658961,-0.542689378,-1.128753665,0.00380074,1.38E-04,-0.834000333,-2.590747749,0.006538056,2.07E-04,-0.856602282,-2.801906033,0.005122814,2.28E-04,-0.781051984,-2.191339715,0.986700297,0.683074716,-0.109072504,-0.166620065,0.999430996,0.170902126,-0.345494091,-0.611521878,0.881606151,0.131936548,-0.372258624,-0.671757792,0.973152019,0.238456078,-0.306230491,-0.52747166,0.113050357,0.007212809,-0.61793525,-1.388110936,0.00402648,1.19E-04,-0.864247674,-2.880951181,0.184191446,0.014685772,-0.573266754,-1.228593583,0.006433635,2.66E-04,-0.798735389,-2.312834575,9.78E-112,protein,CBR1_PONAB,CHOYP_LOC100366455.3.3.m.28840,,0.028965459,
3.23E-07,3.53E-09,36.83206056,5.241537451,0.00397941,1.46E-04,16.26396535,4.109691969,1.84E-05,2.32E-07,28.82672527,4.898533685,0.161545092,0.01438123,7.538972642,3.094062504,0.986700297,0.584555492,0.930342909,0.948857153,0.028838491,7.83E-04,13.01412652,3.808809921,4.13E-07,2.49E-09,37.4030018,5.26314718,6.87E-06,7.61E-08,30.83177745,4.992395813,4.75E-13,1.49E-15,65.5556795,6.056489878,2.27E-06,2.47E-08,33.11908453,5.092507032,1.13E-11,5.39E-14,58.50989084,5.895057566,9.90E-05,2.41E-06,24.11782343,4.650639549,0,protein,ASNS_CRIGR,CHOYP_LOC100369657.2.2.m.45309,-0.038682497,,
0.962166504,0.254182299,-0.279389323,-0.472708067,0.966102556,0.403100802,-0.208734922,-0.337767008,0.644529328,0.088336095,-0.420035897,-0.785964489,0.975610915,0.464431707,-0.17772856,-0.282313375,0.986700297,0.275340873,-0.260035218,-0.434471487,0.999430996,0.268773516,-0.265926706,-0.446003978,0.943696761,0.159675572,-0.327947469,-0.573354088,0.772137614,0.126602219,-0.363364451,-0.651460377,0.359106264,0.036890459,-0.470203546,-0.916489908,0.286530532,0.023850523,-0.529391938,-1.087402058,0.211273993,0.017134632,-0.529300298,-1.087121157,0.977637038,0.613126367,-0.127853353,-0.197357358,7.38E-37,protein,COTL1_RAT,CHOYP_LOC100369954.1.1.m.22658,0.030667617,,0.026988428
0.011053296,4.61E-04,-0.597305798,-1.312243394,0.00380074,1.37E-04,-0.640334055,-1.475270532,4.42E-04,9.39E-06,-0.756317604,-2.036926062,0.001454867,5.20E-05,-0.646534902,-1.500360326,0.986700297,0.097067797,-0.299777572,-0.514114824,0.510990841,0.03740561,-0.371915898,-0.670970343,0.459396215,0.042103222,-0.35994997,-0.643743416,0.003708275,1.04E-04,-0.646313584,-1.499457284,0.132142421,0.008851368,-0.454621298,-0.874669732,0.034529715,0.001593412,-0.561688569,-1.189971792,0.081664417,0.004927023,-0.485790242,-0.959571107,0.006677501,2.77E-04,-0.610099146,-1.358820781,1.00E-65,protein,CF161_DANRE,CHOYP_LOC100370551.1.1.m.64375,,0.033400699,0.030763922
0.007824892,3.07E-04,-0.936416705,-3.975208407,0.021201685,0.001045022,-0.873059078,-2.977770872,0.579460118,0.074244921,-0.561371687,-1.188929156,0.272132763,0.029940421,-0.609328049,-1.355970417,0.986700297,0.407923713,-0.261927711,-0.43816597,0.241862571,0.010583198,-0.705585577,-1.764079748,0.258297373,0.016758638,-0.661149984,-1.561281256,0.008233005,2.65E-04,-0.93758475,-4.001957624,0.145567613,0.010048613,-0.707832838,-1.775134059,0.192797133,0.013381619,-0.723171728,-1.852936804,0.080583656,0.004843328,-0.762672419,-2.075048324,0.005749446,2.37E-04,-0.938436707,-4.021785793,1.9,protein,SYNE2_MOUSE,CHOYP_LOC100372287.1.1.m.10381,,0.029256074,0.035686195
0.951259135,0.244243827,-0.268792107,-0.451646451,0.834644398,0.186721771,-0.301824931,-0.518339254,0.973307418,0.959238561,-0.013086296,-0.019004154,0.975610915,0.718248655,0.088300435,0.12207688,0.986700297,0.789223912,-0.063215941,-0.094211569,0.999430996,0.996681692,0.001009037,0.001454999,0.982201279,0.396870204,0.214212557,0.280020998,0.973152019,0.692822053,-0.094978876,-0.143976629,0.996246022,0.657586375,0.110235216,0.15086536,0.938232479,0.684759134,-0.100308116,-0.152497086,0.995145093,0.930698883,-0.02102373,-0.030654205,0.977637038,0.850327999,-0.045768963,-0.067589483,1.82E-97,protein,SQH_DROME,CHOYP_LOC100372342.1.1.m.63404,,0.027240574,
0.963868456,0.62519632,-0.099236653,-0.150779972,0.966102556,0.709405709,0.078997834,0.109691969,0.791954043,0.134531612,-0.300936126,-0.516503814,0.945856378,0.271343158,-0.209354385,-0.338896903,0.986700297,0.749327778,0.065710148,0.091815106,0.999430996,0.548961756,0.126135167,0.17138,0.999781728,0.999691285,7.82E-05,1.13E-04,0.973152019,0.236936203,0.260007858,0.333432731,0.996246022,0.439202873,-0.151497867,-0.237009808,0.938232479,0.717242437,0.07847681,0.108995155,0.995145093,0.354988118,-0.180478198,-0.287145765,0.952983286,0.325241926,-0.193264352,-0.309832087,1.55E-64,protein,AN32A_DROPS,CHOYP_LOC100372942.1.1.m.31119,0.027735787,,
0.014524698,6.45E-04,-0.589251914,-1.283674242,0.003113924,1.05E-04,-0.654720693,-1.534164221,0.004475201,1.31E-04,-0.676877143,-1.629845287,0.030440374,0.001833389,-0.525612631,-1.075862498,0.986700297,0.300689198,0.216116033,0.282280886,0.035443172,9.80E-04,-0.559556024,-1.182969572,0.01058542,3.01E-04,-0.596768481,-1.310319682,0.008488371,2.74E-04,-0.618018671,-1.388425971,0.00316851,9.28E-05,-0.642387394,-1.483530501,0.003783296,1.11E-04,-0.670574356,-1.601975231,0.052777923,0.002827033,-0.515851736,-1.046479172,0.003129596,1.20E-04,-0.644164168,-1.490716301,2.76E-56,protein,PPIB_BOVIN,CHOYP_LOC100374495.1.1.m.55368,,0.052457276,0.054607936
3.02E-05,5.78E-07,-0.886219367,-3.135673079,8.15E-05,1.69E-06,-0.858026601,-2.81630745,3.44E-05,4.71E-07,-0.934590515,-3.934356329,8.81E-08,1.12E-09,-0.975032244,-5.323790011,0.986700297,0.039439689,-0.415817278,-0.775508405,0.002911766,5.38E-05,-0.736576569,-1.92454442,0.001473804,2.87E-05,-0.747348672,-1.984780334,1.95E-04,3.65E-06,-0.832464329,-2.577459796,0.001802257,4.80E-05,-0.738587276,-1.935598731,7.12E-04,1.70E-05,-0.81423366,-2.428438976,1.99E-04,4.37E-06,-0.814197486,-2.428158075,2.84E-04,7.82E-06,-0.807209689,-2.374895543,1.04E-124,protein,LRC34_MOUSE,CHOYP_LOC100374522.1.1.m.66943,,,0.025516924
0.526248793,0.069875689,0.579800331,0.659742229,0.966102556,0.342134983,0.286497418,0.363448561,0.924704431,0.224510637,0.386177937,0.471112462,0.975610915,0.936999987,0.02175741,0.031052706,0.986700297,0.887105082,0.039415412,0.055772357,0.999430996,0.428488597,0.232011123,0.301015281,0.982201279,0.610996741,0.144704861,0.194975677,0.973152019,0.449262253,0.224299133,0.291956095,0.869960397,0.173937575,0.413639576,0.499414335,0.938232479,0.557310659,0.176520156,0.234526037,0.974861123,0.23557994,0.357787601,0.441257816,0.897304036,0.226449468,0.368599354,0.452700171,6.54E-73,protein,RS12_CHICK,CHOYP_LOC100376688.1.8.m.12067,-0.025390203,,
2.39E-07,2.53E-09,-0.726801447,-1.87197825,1.20E-08,9.63E-11,-0.774714738,-2.150175158,5.44E-04,1.18E-05,-0.590292235,-1.28733286,0.001397343,4.97E-05,-0.509973487,-1.029068286,0.986700297,0.400510814,-0.119678783,-0.183898056,0.022024366,5.65E-04,-0.449995035,-0.862483452,0.008275531,2.19E-04,-0.472486239,-0.922719366,0.018223782,6.74E-04,-0.451980388,-0.867700571,0.051908902,0.002523008,-0.399612535,-0.736034239,0.016012093,5.98E-04,-0.46991949,-0.915716599,0.077577515,0.004574859,-0.379297097,-0.688025201,6.33E-07,8.11E-09,-0.700978292,-1.741677874,4.55E-178,protein,RSH4A_MOUSE,CHOYP_LOC100376902.1.1.m.20390,,0.03263797,0.032983309
0.963868456,0.692531622,0.158124303,0.211790108,0.233893968,0.022880612,1.080924395,1.057224549,0.106693706,0.006148253,1.396790424,1.261103765,1.01E-05,1.97E-07,3.133947073,2.047519918,0.986700297,0.219715644,0.516698,0.600933849,0.005871468,1.20E-04,2.074527757,1.620364831,0.982201279,0.451097295,0.30295899,0.381791676,0.043190841,0.001976797,1.576858175,1.365613136,0.996246022,0.537451318,-0.219496296,-0.357522616,0.157270201,0.010520275,1.269003158,1.182058617,0.974861123,0.306781105,-0.351587146,-0.625015404,0.040957219,0.002322609,1.541684514,1.345784967,1.71E-09,protein,HSPB1_HUMAN,CHOYP_LOC100377173.1.2.m.37699,0.065717798,0.039060927,0.033000411
0.963868456,0.730571003,0.039868572,0.056401199,0.966102556,0.308818674,0.119972436,0.163463225,0.001411055,3.51E-05,0.549542426,0.631842256,0.470846626,0.068408585,0.212990488,0.278568237,0.986700297,0.475022898,0.081236376,0.112681955,0.921067379,0.11597981,0.184738544,0.244568711,0.982201279,0.75901837,-0.033848531,-0.049678708,0.31102474,0.026503788,0.269241759,0.343966893,0.996246022,0.621208297,0.056239765,0.078937362,0.010711306,3.70E-04,0.4594807,0.545455133,0.995145093,0.458658435,0.085247956,0.118024705,0.977637038,0.906122181,0.013456483,0.019284143,0,protein,CALR_RABIT,CHOYP_LOC100533294.1.3.m.35108,0.028625213,0.046854378,0.106142401
0.968070034,0.961010049,0.010421493,0.014957233,0.966102556,0.944183351,-0.014828064,-0.021552564,0.945101744,0.900657126,-0.027389393,-0.04006577,0.901947501,0.219447808,-0.236855102,-0.389971088,0.986700297,0.892531949,0.028117419,0.040005041,0.719795304,0.067065047,-0.347168019,-0.615216362,0.862354699,0.127406862,-0.290379315,-0.49488003,0.843901654,0.146963887,-0.284938333,-0.483860429,0.678216878,0.106341814,-0.308961147,-0.533161268,0.938232479,0.621287186,-0.10482162,-0.159752902,0.539333203,0.072155228,-0.342189858,-0.604256844,0.977637038,0.91768648,-0.021678979,-0.031620153,3.63E-35,protein,NXN_DANRE,CHOYP_LOC100633077.4.4.m.62658,,,0.045174074
0.186740004,0.015765134,1.161832032,1.112254434,0.458008817,0.063175616,0.849710573,0.887299548,0.427564871,0.046072576,0.952940345,0.965647881,0.975610915,0.38098295,0.355392483,0.438710675,0.986700297,0.543858609,0.240934727,0.311427232,0.648568384,0.057338141,0.859016783,0.894539795,0.122211584,0.006023757,1.331610824,1.221327004,0.043190841,0.001976797,1.576858175,1.365613136,0.102319294,0.005979071,1.341511113,1.227439885,0.030972366,0.001304633,1.689188928,1.427171115,0.639975308,0.099169951,0.729100944,0.790022096,0.014810596,7.13E-04,1.765950795,1.467775492,3.79E-07,protein,FSTA_DANRE,CHOYP_LOC100695151.2.2.m.30573,,,0.028216785
0.963868456,0.518802037,1.161832032,1.112254434,0.358783603,0.046390135,5.473987005,2.69465447,0.924704431,0.441673192,1.48556044,1.313571185,0.001563762,5.64E-05,17.97549476,4.246065597,0.986700297,0.065292593,4.791028727,2.533819653,0.001273028,1.98E-05,20.02118978,4.393772422,0.442642746,0.039001425,5.720525315,2.748574007,5.15E-04,1.06E-05,21.28224422,4.47782264,0.481833871,0.059963791,4.960210105,2.575363188,0.00242104,6.73E-05,17.8243225,4.234526037,0.995145093,0.558674299,1.017284435,1.012414517,0.27217053,0.028793996,6.326031834,2.87303197,3.97E-07,protein,CRYAA_CHICK,CHOYP_LOC100705966.1.1.m.45957,0.048849457,0.025701494,
0.963868456,0.400128016,-0.260425884,-0.435233361,0.966102556,0.946750524,0.022208475,0.031689457,0.924704431,0.382729217,-0.280495662,-0.47492471,0.975610915,0.465087794,0.248387813,0.320066179,0.986700297,0.785416082,-0.085627043,-0.129145359,0.999430996,0.741147535,-0.104360335,-0.159009673,0.982201279,0.773054123,-0.090455221,-0.136783427,0.973152019,0.510174838,0.228594919,0.297009322,0.996246022,0.654685978,0.150215985,0.201904793,0.701681397,0.111167932,0.60997495,0.687038242,0.995145093,0.890050401,-0.044444215,-0.065587995,0.977637038,0.762380096,0.101658922,0.139677629,4.49E-65,protein,MSRB2_DANRE,CHOYP_LOC100711559.1.1.m.10313,0.030138564,,
0.963868456,0.636943726,-0.103630621,-0.157834729,0.966102556,0.906521645,-0.026270247,-0.03840667,0.924704431,0.793656611,-0.060336907,-0.08978451,0.975610915,0.358687206,-0.190070346,-0.304131485,0.986700297,0.33600791,-0.199613916,-0.321232011,0.999430996,0.571751157,-0.121065236,-0.186172004,0.323193933,0.022989862,-0.438004852,-0.831370419,0.973152019,0.423283834,-0.171856196,-0.272046787,0.992840509,0.227455728,-0.248916613,-0.412955007,0.938232479,0.70048667,0.090433315,0.124901546,0.902630198,0.20429201,-0.261969109,-0.438246892,0.977637038,0.711186848,-0.08105524,-0.121949955,3.94E-89,protein,SKP1_RAT,CHOYP_LOC100862999.1.1.m.11759,0.040611466,,0.035901177
0.634381708,0.101462785,1.882442709,1.527291933,0.001294543,3.80E-05,7.272316729,3.048291424,0.924704431,0.503939109,0.657040293,0.728608684,0.00104021,3.61E-05,7.222714396,3.03961472,0.986700297,0.511120827,0.608619091,0.685822747,0.999430996,0.316569264,1.002018074,1.001454999,0.982201279,0.3476764,0.92015009,0.941219085,0.560065527,0.06642702,2.183177745,1.670467718,0.996246022,0.322152348,0.986736702,0.990400688,0.198445172,0.014297634,3.313907239,2.108995155,0.746554059,0.1280397,1.68971258,1.427452016,0.00986964,4.33E-04,5.628314517,2.728642061,0.11,protein,FAU1_PYRIL,CHOYP_LOC100888608.1.3.m.5445,0.039076553,,
0.963868456,0.686814014,0.216030518,0.282179436,0.966102556,0.392810752,0.483622022,0.569123588,0.924704431,0.247945781,-0.533957418,-1.101466315,0.945856378,0.247531119,0.660355792,0.731492425,0.986700297,0.865407229,0.085817886,0.118782154,0.309669941,0.015652875,1.627648722,1.393772422,0.958808489,0.173114389,0.800140709,0.84810968,0.466131316,0.051284409,1.254750903,1.172968058,0.996246022,0.786318577,-0.130802693,-0.20224439,0.907257191,0.207185802,0.764780234,0.819488538,0.995145093,0.604147928,-0.243518337,-0.402622982,0.897304036,0.231795631,0.700685962,0.766116766,8.45E-16,protein,L2EFL_DROME,CHOYP_LOC100897892.1.1.m.1462,0.040491486,,
0.866796155,0.211148915,0.327982534,0.409236172,0.966102556,0.498799096,0.171483363,0.228336466,0.873637448,0.160111404,0.384812245,0.469690387,0.515304944,0.077234187,0.463823882,0.549741988,0.986700297,0.608839026,-0.117557527,-0.180425864,0.851907075,0.102693275,0.43001291,0.516028172,0.982201279,0.214293785,0.316674347,0.396898568,0.973152019,0.801166107,-0.060204666,-0.089581489,0.996246022,0.380706581,0.220423974,0.287382425,0.938232479,0.353880512,0.243749879,0.314696386,0.995145093,0.971279672,0.008642218,0.012414517,0.778476951,0.153385311,0.375499855,0.459955987,2.41E-67,protein,H4_XENTR,CHOYP_LOC100903522.1.3.m.2296,,0.035778688,0.09133211
0.518341478,0.067456737,0.801526693,0.849220028,0.667826076,0.125214791,0.654463346,0.72636333,0.442867824,0.0480567,0.905596337,0.930242545,0.945856378,0.255864577,0.454787932,0.540808863,0.986700297,0.459010788,0.286895273,0.363894652,0.831376601,0.085197024,0.735082331,0.795004121,0.924873177,0.146295795,0.600125075,0.678184679,0.502064505,0.05631102,0.839169364,0.87905434,0.647999462,0.089739816,0.721838475,0.78394981,0.462141585,0.050671126,0.88243225,0.912597942,0.255690522,0.023501795,1.017284435,1.012414517,0.632705996,0.113233121,0.674521562,0.743748953,2.45E-56,protein,RL12_MOUSE,CHOYP_LOC100908688.1.5.m.30293,,0.027142762,0.038304861
0.088284503,0.005883413,-0.901734908,-3.347177184,0.082557412,0.005830058,-0.901909288,-3.34973965,0.167474647,0.011514479,-0.88701998,-3.145860434,0.044322448,0.002892714,-0.913747751,-3.535294116,0.986700297,0.48752962,0.316142892,0.39631613,0.737215162,0.070996577,-0.635996714,-1.45797662,0.35724026,0.026771683,-0.738161351,-1.933250033,0.094879097,0.005345755,-0.903540068,-3.373926401,0.070359567,0.003751095,-0.909693786,-3.469030931,0.139897588,0.008935996,-0.893043622,-3.224905582,0.069922536,0.004079474,-0.908305253,-3.447017102,0.073663806,0.004973905,-0.904856729,-3.393754571,9.77E-17,protein,CYTA3_DICDI,CHOYP_LOC101067698.2.2.m.27457,,0.030922492,0.02690416
2.35E-04,5.60E-06,1.439781865,1.286752165,0.966102556,0.753447089,-0.075144714,-0.112700452,0.924704431,0.245536717,0.313796232,0.393741533,0.975610915,0.646000057,0.111421836,0.15240649,0.986700297,0.392365414,0.2133584,0.279005754,0.999430996,0.152203219,0.372812394,0.457134483,0.133203087,0.006666016,0.755565797,0.811936068,0.002099662,5.17E-05,1.243382411,1.165675566,0.33044143,0.029998581,0.589389361,0.668472593,4.18E-04,9.35E-06,1.420270035,1.275168021,1.34E-04,2.80E-06,1.47837802,1.309396255,0.303429059,0.032902396,0.58481505,0.664314486,1.14E-38,protein,ATPD_MOUSE,CHOYP_LOC101072646.1.1.m.8800,-0.05197813,0.074030893,0.178268438
0.963868456,0.760700823,0.039020046,0.055223489,0.963878272,0.293733636,0.137548104,0.185927555,0.772956848,0.130235405,-0.190747764,-0.305338648,0.975610915,0.81096362,-0.029160733,-0.042695634,0.986700297,0.396842299,0.10732849,0.147083263,0.999430996,0.857218235,-0.022270243,-0.032492333,0.982201279,0.407303242,-0.099464493,-0.151144933,0.973152019,0.72681926,0.044608718,0.062962648,0.996246022,0.846658488,0.02417047,0.034455868,0.938232479,0.397354397,0.112677977,0.154036119,0.995145093,0.955188702,-0.006995646,-0.010128052,0.977637038,0.57969359,0.070914953,0.098843912,1.54E-93,protein,PPIA_BLAGE,CHOYP_LOC101156984.2.2.m.22956,0.065000522,,
