protein_ID,TempPC2,TimePC12,TimexTempPC12,D_3_T_23_adj.ChiSq.pval,D_3_T_23_logFC,D_3_T_29_adj.ChiSq.pval,D_3_T_29_logFC,D_5_T_23_adj.ChiSq.pval,D_5_T_23_logFC,D_5_T_29_adj.ChiSq.pval,D_5_T_29_logFC,D_7_T_23_adj.ChiSq.pval,D_7_T_23_logFC,D_7_T_29_adj.ChiSq.pval,D_7_T_29_logFC,D_9_T_23_adj.ChiSq.pval,D_9_T_23_logFC,D_9_T_29_adj.ChiSq.pval,D_9_T_29_logFC,D_11_T_23_adj.ChiSq.pval,D_11_T_23_logFC,D_11_T_29_adj.ChiSq.pval,D_11_T_29_logFC,D_13_T_23_adj.ChiSq.pval,D_13_T_23_logFC,D_13_T_29_adj.ChiSq.pval,D_13_T_29_logFC,Entry_name,evalue
CHOYP_LOC100374522.1.1.m.66943,NA,NA,0.0255169242323802,0.986700297417779,-0.775508404745834,0.00291176617452828,-1.92454441971867,0.00147380411970167,-1.98478033385166,0.000195020643765546,-2.57745979557247,0.00180225692995921,-1.93559873092761,0.000712251478256165,-2.42843897581539,0.000198707280944753,-2.4281580745336,0.000283850148271048,-2.37489554336982,3.01982388461967e-05,-3.1356730792613,8.15129004698983e-05,-2.81630744950143,3.44021927805335e-05,-3.93435632877342,8.80723923576641e-08,-5.32379001095243,LRC34_MOUSE,1.04e-124
CHOYP_LOC100376688.1.8.m.12067,-0.0253902025926067,NA,NA,0.986700297417779,0.0557723565572505,0.999430996321945,0.301015280696462,0.982201279174495,0.194975676950343,0.973152018906767,0.291956094617389,0.869960396704832,0.499414335116475,0.938232478990227,0.23452603690704,0.974861123486163,0.441257815656261,0.897304036201227,0.452700171125406,0.52624879253326,0.65974222948478,0.966102556326282,0.363448561300573,0.924704430723309,0.47111246165665,0.975610914628898,0.0310527064076638,RS12_CHICK,6.54e-73
CHOYP_LOC100376902.1.1.m.20390,NA,0.032637969633358,0.0329833093495158,0.986700297417779,-0.183898056211033,0.0220243664091452,-0.862483451586418,0.00827553090206747,-0.922719365719412,0.0182237815815546,-0.867700571371096,0.0519089021022335,-0.73603423904542,0.0160120930550766,-0.915716598673573,0.0775775147607098,-0.688025201288706,6.32531996048711e-07,-1.74167787404145,2.39292166295031e-07,-1.8719782499594,1.19617931986041e-08,-2.15017515770032,0.000544368873157389,-1.28733285992001,0.00139734304798516,-1.02906828602991,RSH4A_MOUSE,4.55e-178
CHOYP_LOC100377173.1.2.m.37699,0.0657177977138446,0.0390609266130941,0.0330004108177017,0.986700297417779,0.600933849220432,0.00587146822135861,1.62036483148205,0.982201279174495,0.381791676090541,0.04319084067609,1.3656131363427,0.996246021668058,-0.35752261579169,0.15727020079974,1.1820586170129,0.974861123486163,-0.625015403762906,0.0409572191495401,1.34578496720889,0.963868455966786,0.2117901077332,0.233893968093108,1.05722454916065,0.106693706469731,1.26110376477603,1.01112250956893e-05,2.04751991799643,HSPB1_HUMAN,1.71e-09
CHOYP_LOC100533261.1.1.m.36141,NA,0.0370877289403468,NA,0.986700297417779,-0.0762338283220929,0.999430996321945,0.105405962876461,0.982201279174495,-0.034118861061172,0.736384887322889,-0.25940619573824,0.996246021668058,-0.18575626752521,0.518674851521029,-0.313599695633746,0.0130668858340811,-0.597638964831601,0.00163129317316695,-0.719054965080775,0.00286168837687928,-0.701332441586834,0.0434538783274774,-0.525896604736335,0.0832521785792685,-0.514662467063351,0.975610914628898,-0.067594881525249,TBA1_DROME,4.78e-83
CHOYP_LOC100533294.1.3.m.35108,0.0286252134701423,0.0468543775711688,0.106142400948306,0.986700297417779,0.112681954546632,0.921067378844187,0.244568710548087,0.982201279174495,-0.0496787081881882,0.311024739989645,0.343966893193932,0.996246021668058,0.078937362230274,0.0107113055148021,0.545455132845145,0.995145092771847,0.118024704812985,0.977637038443834,0.0192841425317072,0.963868455966786,0.0564011994487688,0.966102556326282,0.16346322549577,0.00141105484197724,0.631842255949443,0.470846625865388,0.278568237065843,CALR_RABIT,0.0
CHOYP_LOC100633077.1.4.m.4444,NA,NA,0.0640521781329162,0.986700297417779,0.0507367666599521,0.999430996321945,-0.498116010652958,0.982201279174495,-0.371938800555071,0.973152018906767,-0.365156191859603,0.996246021668058,-0.367151316989467,0.938232478990227,-0.168829657324169,0.840071508134975,-0.487156492638126,0.977637038443834,0.134389798100173,0.963868455966786,0.0766305244515646,0.966102556326282,0.037542183298954,0.924704430723309,-0.0897845095610386,0.975610914628898,-0.304131485181966,NXN_DANRE,1.62e-34
CHOYP_LOC100633077.4.4.m.62658,NA,NA,0.0451740740602912,0.986700297417779,0.040005040698933,0.719795303569171,-0.615216361610941,0.862354698781809,-0.494880030102114,0.843901654224866,-0.483860428520176,0.678216878118777,-0.533161268428397,0.938232478990227,-0.159752902205007,0.539333203376042,-0.604256843596108,0.977637038443834,-0.0316201533387561,0.968070034092734,0.0149572328273706,0.966102556326282,-0.0215525642234633,0.94510174440028,-0.0400657699445306,0.901947500691155,-0.389971087936912,NXN_DANRE,3.63e-35
CHOYP_LOC100695151.2.2.m.30573,NA,NA,0.0282167851389547,0.986700297417779,0.311427232025446,0.648568383669611,0.894539794921041,0.122211583524256,1.22132700389729,0.04319084067609,1.3656131363427,0.102319293688055,1.22743988492947,0.0309723664134406,1.42717111484943,0.639975307643047,0.790022095515938,0.0148105964082673,1.4677754915875,0.186740004282036,1.11225443418229,0.458008816844604,0.887299547718341,0.427564871430073,0.965647881249863,0.975610914628898,0.43871067532091,FSTA_DANRE,3.79e-07
CHOYP_LOC100705966.1.1.m.45957,0.0488494570998666,0.0257014943484223,NA,0.986700297417779,2.53381965336189,0.00127302840601191,4.39377242161631,0.44264274585164,2.74857400676216,0.000514763916727551,4.47782263992872,0.481833870630174,2.57536318834977,0.00242103987815384,4.23452603690704,0.995145092771847,1.01241451685239,0.272170529624684,2.87303197007376,0.963868455966786,1.11225443418229,0.358783602802098,2.69465446977595,0.924704430723309,1.31357118467017,0.00156376162252249,4.24606559737851,CRYAA_CHICK,3.97e-07
CHOYP_LOC100711559.1.1.m.10313,0.0301385638846469,NA,NA,0.986700297417779,-0.129145359360535,0.999430996321945,-0.159009673355692,0.982201279174495,-0.136783427296713,0.973152018906767,0.297009322343674,0.996246021668058,0.201904792822329,0.701681397479703,0.687038241604546,0.995145092771847,-0.0655879951488867,0.977637038443834,0.139677629459936,0.963868455966786,-0.435233361120207,0.966102556326282,0.031689457053516,0.924704430723309,-0.474924710136118,0.975610914628898,0.320066178822291,MSRB2_DANRE,4.49e-65
CHOYP_LOC100862999.1.1.m.11759,0.0406114664084392,NA,0.0359011770982759,0.986700297417779,-0.321232010727006,0.999430996321945,-0.186172004338218,0.323193933497047,-0.831370419192369,0.973152018906767,-0.272046787468121,0.99284050941707,-0.412955006602592,0.938232478990227,0.124901545732541,0.902630197977083,-0.438246892157179,0.977637038443834,-0.121949955159613,0.963868455966786,-0.157834729185458,0.966102556326282,-0.0384066699343446,0.924704430723309,-0.0897845095610386,0.975610914628898,-0.304131485181966,SKP1_RAT,3.94e-89
CHOYP_LOC100888608.1.3.m.5445,0.0390765533444808,NA,NA,0.986700297417779,0.685822746806944,0.999430996321945,1.00145499883755,0.982201279174495,0.941219084704559,0.560065526810232,1.67046771787112,0.996246021668058,0.990400687628617,0.198445172336298,2.10899515482318,0.74655405851338,1.42745201613123,0.00986963996903826,2.72864206073859,0.634381707896648,1.52729193346113,0.00129454344029408,3.04829142439065,0.924704430723309,0.728608683949014,0.00104021049044686,3.03961471991109,FAU1_PYRIL,0.11
CHOYP_LOC100897892.1.1.m.1462,0.0404914858917889,NA,NA,0.986700297417779,0.11878215408305,0.309669940604561,1.39377242161631,0.958808489306551,0.848109680313078,0.466131316376731,1.1729680584003,0.996246021668058,-0.202244390313779,0.907257190684007,0.819488537628196,0.995145092771847,-0.402622982426458,0.897304036201227,0.766116766157251,0.963868455966786,0.282179435624598,0.966102556326282,0.569123587692086,0.924704430723309,-1.10146631460867,0.945856377774884,0.731492424548756,L2EFL_DROME,8.45e-16
CHOYP_LOC100903522.1.3.m.2296,NA,0.0357786877918866,0.0913321099836425,0.986700297417779,-0.180425864304229,0.851907074630185,0.516028171667312,0.982201279174495,0.396898568480749,0.973152018906767,-0.089581489408129,0.996246021668058,0.287382425385748,0.938232478990227,0.314696385591023,0.995145092771847,0.0124145168523864,0.778476951063229,0.459955987128205,0.866796154916343,0.409236171939417,0.966102556326282,0.228336465553409,0.87363744779692,0.469690386587452,0.515304943763925,0.549741987709654,H4_XENTR,2.41e-67
CHOYP_LOC100908688.1.5.m.30293,NA,0.0271427618322206,0.0383048613280012,0.986700297417779,0.363894651919582,0.831376601033453,0.795004121370127,0.924873177181364,0.678184678870766,0.502064505026752,0.879054339682536,0.647999461880644,0.78394981016119,0.462141584914712,0.912597942019677,0.255690522337459,1.01241451685239,0.632705996016149,0.743748953128796,0.518341477928564,0.849220028348492,0.667826075754611,0.726363329503283,0.442867824278211,0.930242545118664,0.945856377774884,0.540808862939645,RL12_MOUSE,2.45e-56
CHOYP_LOC101067698.2.2.m.27457,NA,0.0309224923303233,0.0269041599391549,0.986700297417779,0.39631612961196,0.737215162378863,-1.45797661979974,0.357240260385731,-1.93325003321158,0.094879096911689,-3.37392640148733,0.0703595673149875,-3.46903093100868,0.13989758816483,-3.22490558173026,0.0699225358641646,-3.44701710178491,0.07366380639797,-3.39375457062114,0.0882845029156592,-3.34717718445501,0.0825574116296307,-3.34973964958251,0.167474647103037,-3.14586043396713,0.0443224480966819,-3.53529411614615,CYTA3_DICDI,9.77e-17
CHOYP_LOC101072646.1.1.m.8800,-0.051978129522464,0.0740308931988966,0.17826843825472,0.986700297417779,0.27900575433307,0.999430996321945,0.457134482613744,0.133203086804651,0.811936067759593,0.00209966186703912,1.16567556583395,0.330441430323311,0.668472592741254,0.000417959671634779,1.27516802140439,0.000134310551225234,1.30939625460952,0.303429059276856,0.664314485634391,0.000234603343615076,1.28675216541442,0.966102556326282,-0.112700452281659,0.924704430723309,0.393741533354153,0.975610914628898,0.152406490164269,ATPD_MOUSE,1.14e-38
CHOYP_LOC101156984.2.2.m.22956,0.0650005223290403,NA,NA,0.986700297417779,0.147083262846434,0.999430996321945,-0.0324923330857843,0.982201279174495,-0.1511449334441,0.973152018906767,0.0629626484988739,0.996246021668058,0.0344558677065523,0.938232478990227,0.154036119046672,0.995145092771847,-0.0101280517987021,0.977637038443834,0.0988439119513584,0.963868455966786,0.0552234891459067,0.963878272022806,0.185927554881875,0.772956847979443,-0.305338647974324,0.975610914628898,-0.0426956335736488,PPIA_BLAGE,1.54e-93
CHOYP_LOC101169658.1.3.m.18820,NA,0.0476305120615798,NA,0.986700297417779,-0.0511428473592619,0.999430996321945,1.58641749955871,0.0707551004465632,3.52618158542572,2.94037589733527e-05,4.84039271931343,6.8832955632124e-07,5.19985405325757,9.96103231106255e-09,5.51992825576929,1.58752119641972e-08,5.47184613548968,6.5643443156427e-09,5.52510866665346,8.58351075642071e-11,5.78467977615378,1.16358673524365e-09,5.6332539251118,8.23269712459908e-11,5.80542428099984,4.92603098910744e-10,5.67902500465462,SODE_DROME,3.70e-09
CHOYP_LOC101169658.2.3.m.20752,0.170117709830733,0.389665615342482,0.184148631257694,0.986700297417779,0.948857152640738,0.00681524965600568,2.8759241167537,2.35651443271009e-05,3.52618158542572,4.92157555746911e-15,4.76732925712371,1.43344878558826e-20,5.17362251168439,7.12223893655368e-36,5.91635007688078,8.55650560607694e-24,5.35818935369412,1.14571117896242e-44,6.2086350018582,2.44863563127357e-43,6.17834362464006,2.83468194313468e-52,6.41954723164158,1.29632094723007e-37,5.98599652664167,3.03307087176498e-61,6.63838302015727,SODE_RAT,5.02e-09
CHOYP_LOC549476.1.1.m.42388,NA,NA,0.0384932841445429,0.986700297417779,-0.35070312921817,0.999430996321945,-0.335579988440017,0.982201279174495,0.0841770385466027,0.973152018906767,-0.290003917942244,0.996246021668058,-0.237009808474456,0.421215347839355,-0.706580274039392,0.995145092771847,0.0124145168523864,0.977637038443834,0.065677048016159,0.963868455966786,0.0191450297908045,0.966102556326282,-0.227343018222781,0.924704430723309,-0.364500720442468,0.975610914628898,0.0940625039334639,RS14_MOUSE,9.15e-89
CHOYP_LOC587610.3.3.m.27175,NA,0.0253610793860291,NA,0.986700297417779,0.363894651919582,0.011385994212955,2.17138000027987,3.85706116340822e-05,2.74857400676216,0.000206419840866556,2.58800555767915,0.000208613062060814,2.57536318834977,1.62777909524285e-05,2.8194885376282,9.99459206148279e-05,2.63690538176018,8.47528750647415e-07,3.00427650335202,6.87129369848043e-08,3.17114812323585,4.33821412511591e-08,3.19715481030513,5.01756633865583e-07,3.0861606885671,9.79051532804221e-08,3.12053471529465,AMY1_MOUSE,1.63e-161
CHOYP_LOC589479.2.2.m.57247,NA,0.032974709058289,0.0334114509215796,0.986700297417779,-0.421092457109568,0.0436945477972187,-0.836273572263569,0.000175309069703006,-1.32181532112923,0.0232650377628656,-0.8805474509267,0.0340426495334879,-0.816954234428988,0.00397364265982177,-1.11339726651327,0.000948269444847662,-1.17044954029743,1.19701035730616e-05,-1.57175287259913,0.000149554183443329,-1.37317239298796,4.79247264664736e-06,-1.69766295300282,1.01227420945823e-06,-2.07874623810859,4.41914383481134e-07,-1.76774020214652,SPAG6_MOUSE,0.0
CHOYP_LOC660560.1.4.m.31036,NA,0.0293242495338574,NA,0.986700297417779,0.231791115912237,0.999430996321945,0.160653593686807,0.446436481716437,0.493760107733338,0.564094098460211,0.445401162236346,0.671489032393866,0.40543818690746,0.488632154681753,0.477382560803203,0.247071857247697,0.548467417092596,0.149647836896934,0.601729948256368,0.000229841237650679,1.02554280098895,0.242803245265308,0.542651376330896,0.924704430723309,0.16156809122512,0.635893450951572,0.392286338229558,RL3_BOVIN,0.0
CHOYP_LOC663855.2.5.m.747,0.0271046169424164,0.0252672158258286,NA,0.986700297417779,0.0290275013247214,0.999430996321945,0.194100076779949,0.982201279174495,0.169488072377677,0.973152018906767,0.278150295092359,0.996246021668058,0.218669675301734,0.938232478990227,0.149637139320527,0.995145092771847,0.205059594794783,0.617871246091811,0.521356531792349,0.968444878047376,-0.0170285827626806,0.493436296255064,0.565371452830979,0.924704430723309,0.0911787633337218,0.781826904203403,0.43871067532091,LNEBL_MOUSE,2.44e-54
CHOYP_LOC754557.1.2.m.5492,NA,0.0291242821259091,0.0271315137726865,0.986700297417779,0.363894651919582,0.677266305531655,0.785726307782116,0.257725237891988,0.980747448891197,0.12643110777579,1.08550521714996,0.157107351735339,1.02992905181525,0.0175612783487291,1.35000325432698,0.063168249106294,1.16441761029744,0.0883559136624424,1.1052054122028,0.0535195357050903,1.19025694618356,0.0682262162732626,1.14922033324143,0.0518383363857875,1.2311090244782,0.00996103411740326,1.33917500177,RGN_DANRE,3.14e-73
CHOYP_LRP5.1.3.m.18025,0.0351707245905521,NA,NA,0.986700297417779,0.0277125733519776,0.434384448571307,0.444584805145751,0.982201279174495,0.206952640139309,0.852483098190492,0.296272313366783,0.996246021668058,-0.110293311990857,0.272175944269009,0.473038123606765,0.840071508134975,-0.313571794609329,0.977637038443834,0.174906117770917,0.963868455966786,-0.21373187727943,0.963878272022806,0.218921038809547,0.924704430723309,0.0472911193327219,0.0117337290860895,0.657857437153703,LRP5_HUMAN,6.52e-57
CHOYP_LYS3.1.1.m.31221,0.0348475374612422,0.0520504819058722,NA,0.986700297417779,-0.0511428473592614,0.999430996321945,-0.124075883246305,0.99978172839381,0.000112773758128348,0.973152018906767,0.0241046724858194,0.996246021668058,-0.272633718205177,0.938232478990227,0.293419725960608,0.995145092771847,0.182339518294699,0.552835976919047,0.650639548737315,0.82695424317807,0.52729193346113,0.108946864910124,0.950994223035731,0.924704430723309,0.120926106727774,0.561683472853876,0.624577220632244,LYS3_CRAVI,4.18e-121
CHOYP_MANL.5.9.m.42622,NA,0.0432322982493245,NA,0.986700297417779,0.211891558474532,0.999430996321945,0.182027244479374,0.982201279174495,-0.0587809152954408,0.973152018906767,0.178614621541444,0.996246021668058,0.0835100920200977,0.938232478990227,-0.0874020579803232,0.995145092771847,0.192986762494207,0.233905103686248,1.01676744753521,0.0896236447798048,1.20536383857377,0.778490127722313,0.662232992083568,0.924704430723309,-0.133887792301052,0.975610914628898,-0.0758624975088487,RS28_ICTPU,5.87e-37
CHOYP_MDHC.1.1.m.57053,NA,NA,0.02729416354664,0.986700297417779,-0.172449143581395,0.999430996321945,0.0916528078091323,0.982201279174495,0.0531119647754572,0.973152018906767,0.0855052171499624,0.996246021668058,0.0585721902701959,0.938232478990227,-0.165081421802198,0.640192194966931,0.398068209350136,0.809040349508953,0.340299428125165,0.866796154916343,0.327983125237723,0.374296911137719,0.477423753555277,0.924704430723309,-0.214360371014607,0.644019874100733,0.379332128241979,MDHC_CHICK,1.42e-164
CHOYP_NASP.4.4.m.56613,NA,NA,0.0254533214585064,0.986700297417779,0.332185792192243,0.999430996321945,0.335874037908113,0.943696761443377,0.546940145592513,0.852483098190492,0.561943261092949,0.996246021668058,0.324819726699175,0.958507351887788,0.0328921757373895,0.995145092771847,0.189292278936465,0.860077648371593,0.496311402346021,0.963868455966786,0.289132196266365,0.966102556326282,-0.0919418921148614,0.924704430723309,-0.303100175778325,0.975610914628898,-0.0758624975088491,NASP_HUMAN,9.46e-55
CHOYP_NDUFB9.1.2.m.37494,NA,0.0290548843167779,NA,0.986700297417779,0.685822746806944,0.999430996321945,0.73842059300376,0.982201279174495,0.356256583983404,0.973152018906767,0.588005557679146,0.753753962958389,0.797755609686221,0.907257190684007,0.649563536185883,0.974861123486163,0.597377017573542,0.977637038443834,-0.519285452704997,0.963868455966786,-0.302783065096558,0.264712818493081,-1.89030803094521,0.924704430723309,0.535963606006618,0.975610914628898,0.0396147199110874,NDUB9_BOVIN,1.59e-22
CHOYP_NEMVEDRAFT_V1G140878.1.1.m.18069,NA,0.0609555409214428,0.0551128668409118,0.986700297417779,0.226841899940503,0.999430996321945,-0.0350708771875601,0.982201279174495,0.204253490538353,0.973152018906767,-0.214055064708946,0.996246021668058,-0.0461251883964975,0.487383719544117,-0.502439557259167,0.0531710714927537,-0.785951621977964,0.232741605428303,-0.583825704899708,0.0618248764240144,-0.783408906002979,0.841939701697444,-0.305345530224055,0.776554286933881,-0.393647066101985,0.387336494339684,0.409564329661393,CHS1_SORBI,0.78
CHOYP_NEMVEDRAFT_V1G180651.1.2.m.2808,-0.0297801668388928,NA,NA,0.986700297417779,0.765993095490927,0.851907074630185,0.653531695417247,0.042517653878048,1.16361150604101,0.925782442891939,0.551168789498774,0.955867464150675,0.504973860458374,0.984680452155754,0.0121336155705913,0.840071508134975,0.574293404460501,0.977637038443834,0.132791243874695,0.189948111922066,0.929390377032475,0.834644398390533,0.524729468333633,0.807453908526539,0.621693480032501,0.975610914628898,-0.146251825400246,CATL1_MOUSE,5.13e-124
CHOYP_NEMVEDRAFT_V1G191841.1.1.m.1745,-0.0261771640549956,NA,NA,0.986700297417779,0.232650118641329,0.999430996321945,0.00145499883755384,0.982201279174495,-0.0587809152954408,0.973152018906767,-0.190129225463465,0.996246021668058,0.167278449712696,0.958507351887788,0.0328921757373895,0.995145092771847,-0.0517158205673294,0.940467431474457,-0.550994312432336,0.963868455966786,0.173654978846429,0.966102556326282,-0.0919418921148614,0.924704430723309,0.249440847250454,0.945856377774884,-0.511961612315522,PPIB_CHICK,1.71e-84
CHOYP_NEMVEDRAFT_V1G235461.1.1.m.28341,-0.0283761978473032,NA,NA,0.986700297417779,-0.0511428473592619,0.999430996321945,0.00145499883755382,0.103962262305435,3.40065070334186,0.973152018906767,0.0855052171499626,0.049167048676708,3.57536318834977,0.725023375711411,2.23452603690704,0.00457884769262478,4.09987735810273,0.795048836418684,2.06567704801616,0.0456296434559746,3.57168605281958,0.940521446080403,1.69465446977595,0.924704430723309,0.31357118467017,0.975610914628898,-0.0758624975088484,SNO1_TYRJA,1.16e-32
CHOYP_NEMVEDRAFT_V1G97278.2.2.m.63648,NA,0.0485740957640078,0.0554775583135735,0.149597468936546,3.94885715264074,0.000226858848558517,4.64531118861228,0.00152666134880462,4.33353650748332,0.00221828605493818,4.25543021859227,0.00834347587679726,3.99040068762862,0.00242103987815384,4.23452603690704,0.00292185729052548,4.1823395182947,0.048998437860305,3.52510866665346,0.00405800983032666,4.11225443418229,0.0682262162732626,3.43162006394215,0.00275055137653276,4.22046178027869,0.00839904253147723,3.92413750249115,APOA1_COTJA,0.25
CHOYP_NPC2.6.7.m.31030,NA,0.179507751982799,0.168718441985133,0.932498549777408,0.948857152640739,0.00432747948678546,1.32338309372492,0.000471158023434548,1.46478104076157,6.50691163498136e-08,1.9268074711309,0.000137488147307077,1.53472120385243,3.98616577358531e-06,1.75808799296405,1.17776783002044e-08,1.98204086780887,9.44220963521772e-05,1.54680373775278,0.000158186124078909,1.52729193346113,0.00959128409320663,1.22516918647473,0.000371476545319776,1.50996839747367,0.00025373507778276,1.46845801871496,NPC2_PANTR,8.98e-30
CHOYP_PCKG.1.2.m.43785,0.0288180441219254,NA,NA,0.986700297417779,0.0426392989613547,0.999430996321945,-0.110437881233344,0.982201279174495,-0.159085821091127,0.973152018906767,-0.0147996886457236,0.88269006605081,-0.242798488664414,0.938232478990227,-0.131123435409641,0.464359512962974,-0.353234955464295,0.977637038443834,0.0870506988087252,0.963868455966786,-0.0230974187126005,0.810044089399823,0.233427337477034,0.924704430723309,0.213266278874484,0.839865597566004,0.215600316651463,PCKG_HAECO,0.0
CHOYP_PDIA1.1.1.m.5297,NA,NA,0.0374709544474343,0.986700297417779,0.198376752000049,0.425585322049254,0.357283500343207,0.258178650091529,0.381260590113297,0.292957147649184,0.3685773762203,0.248405086300163,0.369688161958258,0.0683550492323288,0.475534136410834,0.0429583359064221,0.481899800153606,0.473527101469516,0.298123134016529,0.0882845029156592,0.444236193733571,0.406792123761402,0.316142846522215,0.53918281311766,0.313571184670169,0.945856377774884,0.173657101850464,PDIA1_RAT,0.0
CHOYP_PHUM_PHUM226120.7.7.m.54053,0.027331355032817,NA,NA,0.986700297417779,0.229572565017081,0.0125603758874525,0.340497114588764,0.246324895038646,0.230412651005208,0.00682869661164311,0.351978706950527,0.258375451678892,0.219173468243957,0.0543193976532461,0.295209072708285,0.61745578737418,0.165794227807314,7.94694317242994e-06,0.486727574925599,0.00294728590155789,0.370114793678143,4.48579536206675e-11,0.660980380725617,0.000263466989667605,0.441968539067762,6.65056133855147e-07,0.517111816968903,UNC22_CAEEL,0.0
CHOYP_PHUM_PHUM289860.1.1.m.44779,0.0720110883801906,0.0414007380651143,NA,0.986700297417779,0.0775904667629401,0.999430996321945,0.12136446257275,0.982201279174495,0.0611285484397559,0.560065526810232,0.291314754290806,0.996246021668058,0.187846751834833,0.271311807494031,0.372029560656974,0.995145092771847,0.149918040602321,0.171023368368857,0.383752817407914,0.52624879253326,0.292826679824106,0.00978225675350009,0.546209195744084,0.109855131137331,0.442304498792372,0.00053679349784141,0.63783331733451,CNN3_RAT,3.67e-38
CHOYP_PMAR_PMAR003946.2.2.m.31102,NA,NA,0.0284707599759408,0.997409149618152,0.00132457253487317,0.999430996321945,0.00145499883755296,0.982201279174495,-0.169812227684185,0.973152018906767,-0.0255260952387815,0.996246021668058,-0.00959931237138445,0.938232478990227,0.123494724518295,0.995145092771847,-0.0986167955363584,0.977637038443834,-0.367282359259948,0.963868455966786,-0.11907111192417,0.966102556326282,-0.252878110329919,0.94965973894852,-0.048998894714539,0.951250103705602,-0.438432576893558,GRXC6_ORYSJ,2.73e-21
CHOYP_QCR2.1.1.m.35613,NA,0.0391503688941179,0.0442093987899757,0.986700297417779,-0.0946444859958486,0.999430996321945,-0.281717052567316,0.385046748950836,-0.469064884603649,0.797733881667035,-0.324778752158247,0.101619534681524,-0.623416675764725,0.8988921661725,-0.294402428899788,0.274602975191755,-0.496049846394726,0.00573019658839165,-0.892094716594544,0.0363161829371662,-0.738602126511904,0.000449695414095402,-1.12225475899491,0.202433763047891,-0.589752795918156,0.000269612026872982,-1.09021779048592,RSPH1_MOUSE,7.21e-95
CHOYP_RL10A.1.2.m.7633,NA,0.0379788616038528,NA,0.986700297417779,0.150491013810388,0.999430996321945,0.138958522587489,0.982201279174495,0.291716331788693,0.973152018906767,0.223008740899897,0.996246021668058,0.0260245973593376,0.938232478990227,0.198000160881925,0.840071508134975,0.418406876528223,0.977637038443834,0.23560204945847,0.963868455966786,0.0382538527385092,0.966102556326282,0.0356913876110125,0.924704430723309,0.16156809122512,0.975610914628898,0.125771363660801,RL10A_CAEEL,3.95e-97
CHOYP_RL18A.1.8.m.12900,-0.0349218367995894,NA,NA,0.986700297417779,0.0228577340845151,0.999430996321945,0.277089441450982,0.538390266698359,0.780754412511314,0.958408681641263,0.53801742184747,0.397234986256928,0.829936015435371,0.938232478990227,0.156523524905767,0.486156228482485,0.764487003408801,0.388163874540857,0.817749534572573,0.340800569852832,0.864326920738701,0.0748376248955837,1.10969196905479,0.924704430723309,0.457961094005345,0.975610914628898,0.199771945104579,RL18A_HUMAN,7.47e-92
CHOYP_RL18A.6.8.m.61646,0.0317886084096732,NA,NA,0.986700297417779,0.0228577340845151,0.999430996321945,0.277089441450982,0.538390266698359,0.780754412511314,0.958408681641263,0.53801742184747,0.480757122886265,0.786867293543485,0.938232478990227,0.156523524905767,0.6059874192627,0.718683313795676,0.388163874540857,0.817749534572573,0.340800569852832,0.864326920738701,0.0568423008014138,1.14716667447345,0.924704430723309,0.387571766113947,0.975610914628898,0.199771945104579,RL18A_HUMAN,1.68e-90
CHOYP_RL23.1.11.m.2901,NA,0.0771528299864749,0.0274969611245176,0.986700297417779,0.0598884650294824,0.999430996321945,0.0580385272039212,0.982201279174495,0.297362894929835,0.973152018906767,0.0855052171499633,0.996246021668058,0.10143200001736,0.938232478990227,-0.239405151425372,0.995145092771847,0.175913249135266,0.413613399183961,0.707223077103682,0.0598389373891448,1.0229870960852,0.183303293532139,0.858153202058825,0.993476435129366,-0.00835691021719231,0.975610914628898,0.187171908324946,RL23_DROME,1.51e-90
CHOYP_RL23A.3.6.m.31005,NA,0.0665160840556862,NA,0.986700297417779,0.335880275749985,0.999430996321945,0.20790587630498,0.982201279174495,0.115248484479608,0.311024739989645,0.658083993415286,0.996246021668058,0.259587320444005,0.341509357678301,0.649563536185883,0.974861123486163,0.341722142105346,0.119535732910888,0.757554752653826,0.0345831963913924,0.89294140577781,0.218289306999148,0.682270745320113,0.0523016041931236,0.886149960935493,0.51931422292074,0.521378332990745,RL23A_RAT,2.25e-66
CHOYP_RL24.6.9.m.43123,NA,0.026462452965131,0.0344098936041096,0.165669630347341,3.85574774824926,3.37005575577839e-09,5.61616484295276,1.18232622659752e-08,5.52618158542572,2.54496604573066e-11,5.86686493067462,1.9779028787804e-11,5.87304373699046,3.19408643245294e-10,5.72637913323671,4.75163896024125e-11,5.81976943890999,3.92197492450216e-11,5.82056455017963,4.14901428606947e-08,5.39765665304453,1.04459902888117e-07,5.31914533468374,3.1467630705724e-08,5.44285420161514,1.84487915623462e-09,5.59656284446265,MANA_CELJU,0.031
CHOYP_RL8.10.10.m.65636,NA,0.0522040993004744,0.039030098858043,0.986700297417779,-0.279411835032379,0.737215162378863,0.526546043581312,0.456548604753948,0.583667080086475,0.925782442891939,0.400378554503375,0.127527650798136,0.741373139788702,0.989565173711162,0.00625704923392245,0.791353820927304,0.436222225758962,0.0472169309083252,0.837408060343042,0.113162834941501,0.754702429564202,0.0894227359316012,0.77450777746516,0.924704430723309,-0.0897845095610386,0.975610914628898,0.181295341988276,RL8_XENTR,8.12e-156
