protein_ID,GO
CHOYP_LOC100369712.1.1.m.64282,GO:0019827
CHOYP_LOC100372473.3.5.m.39839,GO:0031156
CHOYP_LOC100378487.1.1.m.64108,GO:0042149
CHOYP_LOC100693418.2.2.m.56971,GO:0043312
CHOYP_LOC100890753.1.3.m.50299,GO:0042803
CHOYP_LOC100909243.1.1.m.22728,GO:0006915
CHOYP_LOC101076180.1.1.m.41749,GO:0042273
CHOYP_LOC764898.1.1.m.28118,GO:0097542
CHOYP_PCDH9.5.5.m.59488,GO:0009451
CHOYP_SODM.2.2.m.62946,GO:0070062
CHOYP_TBG1.1.1.m.28190,GO:0005813
CHOYP_ADD.2.5.m.15081,GO:0030723
CHOYP_ANK3.7.9.m.43272,GO:0010882
CHOYP_BRAFLDRAFT_127065.5.7.m.28848,GO:0062023
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0051301
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0043627
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0043627
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0015629
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0010008
CHOYP_DCDC2.7.7.m.46807,GO:0045880
CHOYP_EXOS3.1.1.m.10596,GO:0035327
CHOYP_FEN1.1.1.m.66181,GO:0045876
CHOYP_GOPC.1.1.m.45489,GO:0030140
CHOYP_GSTO1.1.2.m.14745,GO:0060315
CHOYP_LOC100367637.1.1.m.55661,GO:0050072
CHOYP_LOC100369712.1.1.m.64282,GO:0030424
CHOYP_LOC100372473.3.5.m.39839,GO:0031164
CHOYP_LOC100378487.1.1.m.64108,GO:0043005
CHOYP_LOC100693418.2.2.m.56971,GO:0045980
CHOYP_LOC100890753.1.3.m.50299,GO:0045294
CHOYP_LOC100909243.1.1.m.22728,GO:0006919
CHOYP_LOC101076180.1.1.m.41749,GO:0042393
CHOYP_PCDH9.5.5.m.59488,GO:0010587
CHOYP_SODM.2.2.m.62946,GO:0097487
CHOYP_TBG1.1.1.m.28190,GO:0005814
CHOYP_ADD.2.5.m.15081,GO:0030724
CHOYP_ANK3.7.9.m.43272,GO:0014704
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0062023
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0046872
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0046872
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0030334
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0010803
CHOYP_DCDC2.7.7.m.46807,GO:0048813
CHOYP_EXOS3.1.1.m.10596,GO:0043488
CHOYP_FEN1.1.1.m.66181,GO:0048256
CHOYP_GOPC.1.1.m.45489,GO:0030425
CHOYP_GSTO1.1.2.m.14745,GO:0060316
CHOYP_LOC100369712.1.1.m.64282,GO:0030425
CHOYP_LOC100372473.3.5.m.39839,GO:0031288
CHOYP_LOC100378487.1.1.m.64108,GO:0043022
CHOYP_LOC100693418.2.2.m.56971,GO:0051289
CHOYP_LOC100890753.1.3.m.50299,GO:0045295
CHOYP_LOC100909243.1.1.m.22728,GO:0006924
CHOYP_LOC101076180.1.1.m.41749,GO:0070491
CHOYP_PCDH9.5.5.m.59488,GO:0019901
CHOYP_SODM.2.2.m.62946,GO:1900746
CHOYP_TBG1.1.1.m.28190,GO:0005819
CHOYP_ADD.2.5.m.15081,GO:0035183
CHOYP_ANK3.7.9.m.43272,GO:0015031
CHOYP_BRAFLDRAFT_205939.3.3.m.64021,GO:0070062
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0051597
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0051597
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0031625
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0010940
CHOYP_DCDC2.7.7.m.46807,GO:0060091
CHOYP_EXOS3.1.1.m.10596,GO:0043928
CHOYP_GOPC.1.1.m.45489,GO:0030695
CHOYP_GSTO1.1.2.m.14745,GO:0070062
CHOYP_LOC100369712.1.1.m.64282,GO:0036002
CHOYP_LOC100372473.3.5.m.39839,GO:0033298
CHOYP_LOC100378487.1.1.m.64108,GO:0043197
CHOYP_LOC100693418.2.2.m.56971,GO:1904724
CHOYP_LOC100890753.1.3.m.50299,GO:0045296
CHOYP_LOC100909243.1.1.m.22728,GO:0007005
CHOYP_LOC101076180.1.1.m.41749,GO:2001243
CHOYP_PCDH9.5.5.m.59488,GO:0032212
CHOYP_SODM.2.2.m.62946,GO:2001046
CHOYP_TBG1.1.1.m.28190,GO:0005827
CHOYP_ADD.2.5.m.15081,GO:0044853
CHOYP_ANK3.7.9.m.43272,GO:0016020
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0061580
CHOYP_BRAFLDRAFT_246447.1.1.m.30255,GO:0061580
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0032587
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0016032
CHOYP_DCDC2.7.7.m.46807,GO:0060271
CHOYP_EXOS3.1.1.m.10596,GO:0045006
CHOYP_GOPC.1.1.m.45489,GO:0032991
CHOYP_GSTO1.1.2.m.14745,GO:0071243
CHOYP_LOC100369712.1.1.m.64282,GO:0043025
CHOYP_LOC100372473.3.5.m.39839,GO:0048471
CHOYP_LOC100378487.1.1.m.64108,GO:0043524
CHOYP_LOC100693418.2.2.m.56971,GO:1904813
CHOYP_LOC100890753.1.3.m.50299,GO:0050807
CHOYP_LOC100909243.1.1.m.22728,GO:0007264
CHOYP_PCDH9.5.5.m.59488,GO:0043169
CHOYP_TBG1.1.1.m.28190,GO:0005829
CHOYP_ADD.2.5.m.15081,GO:0045169
CHOYP_ANK3.7.9.m.43272,GO:0016323
CHOYP_BRAFLDRAFT_206907.11.11.m.60959,GO:0097065
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0032725
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0016579
CHOYP_DCDC2.7.7.m.46807,GO:0072686
CHOYP_EXOS3.1.1.m.10596,GO:0045190
CHOYP_GOPC.1.1.m.45489,GO:0042803
CHOYP_GSTO1.1.2.m.14745,GO:1901687
CHOYP_LOC100369712.1.1.m.64282,GO:0043928
CHOYP_LOC100372473.3.5.m.39839,GO:0070177
CHOYP_LOC100378487.1.1.m.64108,GO:0045202
CHOYP_LOC100890753.1.3.m.50299,GO:0051393
CHOYP_LOC100909243.1.1.m.22728,GO:0007528
CHOYP_PCDH9.5.5.m.59488,GO:0043488
CHOYP_TBG1.1.1.m.28190,GO:0005874
CHOYP_ADD.2.5.m.15081,GO:0045170
CHOYP_ANK3.7.9.m.43272,GO:0016324
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0032727
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0031264
CHOYP_DCDC2.7.7.m.46807,GO:1902017
CHOYP_EXOS3.1.1.m.10596,GO:0045830
CHOYP_GOPC.1.1.m.45489,GO:0043004
CHOYP_LOC100369712.1.1.m.64282,GO:0045665
CHOYP_LOC100378487.1.1.m.64108,GO:0045211
CHOYP_LOC100890753.1.3.m.50299,GO:0070097
CHOYP_LOC100909243.1.1.m.22728,GO:0007569
CHOYP_PCDH9.5.5.m.59488,GO:0046872
CHOYP_TBG1.1.1.m.28190,GO:0005881
CHOYP_ADD.2.5.m.15081,GO:0045172
CHOYP_ANK3.7.9.m.43272,GO:0019899
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0032728
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0031625
CHOYP_EXOS3.1.1.m.10596,GO:0071034
CHOYP_GOPC.1.1.m.45489,GO:0044325
CHOYP_LOC100369712.1.1.m.64282,GO:0071044
CHOYP_LOC100378487.1.1.m.64108,GO:0048471
CHOYP_LOC100890753.1.3.m.50299,GO:0071354
CHOYP_LOC100909243.1.1.m.22728,GO:0008134
CHOYP_PCDH9.5.5.m.59488,GO:0051973
CHOYP_TBG1.1.1.m.28190,GO:0007017
CHOYP_ADD.2.5.m.15081,GO:0045214
CHOYP_ANK3.7.9.m.43272,GO:0019901
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0032755
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0032757
CHOYP_EXOS3.1.1.m.10596,GO:0071035
CHOYP_GOPC.1.1.m.45489,GO:0045202
CHOYP_LOC100369712.1.1.m.64282,GO:1990124
CHOYP_LOC100378487.1.1.m.64108,GO:0071230
CHOYP_LOC100890753.1.3.m.50299,GO:0097677
CHOYP_LOC100909243.1.1.m.22728,GO:0008285
CHOYP_PCDH9.5.5.m.59488,GO:0070034
CHOYP_TBG1.1.1.m.28190,GO:0007020
CHOYP_ADD.2.5.m.15081,GO:0045478
CHOYP_ANK3.7.9.m.43272,GO:0030018
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0032757
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0032760
CHOYP_EXOS3.1.1.m.10596,GO:0071038
CHOYP_GOPC.1.1.m.45489,GO:0045211
CHOYP_LOC100369712.1.1.m.64282,GO:1990726
CHOYP_LOC100378487.1.1.m.64108,GO:1990124
CHOYP_LOC100890753.1.3.m.50299,GO:0098978
CHOYP_LOC100909243.1.1.m.22728,GO:0009408
CHOYP_PCDH9.5.5.m.59488,GO:0071051
CHOYP_TBG1.1.1.m.28190,GO:0007052
CHOYP_ADD.2.5.m.15081,GO:0048134
CHOYP_ANK3.7.9.m.43272,GO:0030315
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0035549
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0033209
CHOYP_EXOS3.1.1.m.10596,GO:0071049
CHOYP_GOPC.1.1.m.45489,GO:0051260
CHOYP_LOC100378487.1.1.m.64108,GO:2000766
CHOYP_LOC100890753.1.3.m.50299,GO:0099061
CHOYP_LOC100909243.1.1.m.22728,GO:0019897
CHOYP_PCDH9.5.5.m.59488,GO:0090503
CHOYP_TBG1.1.1.m.28190,GO:0010389
CHOYP_ADD.2.5.m.15081,GO:0048135
CHOYP_ANK3.7.9.m.43272,GO:0030507
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0039529
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0034138
CHOYP_EXOS3.1.1.m.10596,GO:0071051
CHOYP_GOPC.1.1.m.45489,GO:2000009
CHOYP_LOC100890753.1.3.m.50299,GO:1904893
CHOYP_LOC100909243.1.1.m.22728,GO:0019901
CHOYP_PCDH9.5.5.m.59488,GO:0090669
CHOYP_TBG1.1.1.m.28190,GO:0031122
CHOYP_ADD.2.5.m.15081,GO:0048477
CHOYP_ANK3.7.9.m.43272,GO:0030674
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0042802
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0034612
CHOYP_LOC100890753.1.3.m.50299,GO:1990264
CHOYP_LOC100909243.1.1.m.22728,GO:0030054
CHOYP_PCDH9.5.5.m.59488,GO:0110008
CHOYP_TBG1.1.1.m.28190,GO:0031252
CHOYP_ADD.2.5.m.15081,GO:0051015
CHOYP_ANK3.7.9.m.43272,GO:0030913
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0043330
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0035666
CHOYP_LOC100909243.1.1.m.22728,GO:0030544
CHOYP_PCDH9.5.5.m.59488,GO:1904872
CHOYP_TBG1.1.1.m.28190,GO:0036064
CHOYP_ADD.2.5.m.15081,GO:0051016
CHOYP_ANK3.7.9.m.43272,GO:0031430
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0045087
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0036289
CHOYP_LOC100909243.1.1.m.22728,GO:0030695
CHOYP_TBG1.1.1.m.28190,GO:0042802
CHOYP_ADD.2.5.m.15081,GO:0051017
CHOYP_ANK3.7.9.m.43272,GO:0031647
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0045944
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0042802
CHOYP_LOC100909243.1.1.m.22728,GO:0030971
CHOYP_TBG1.1.1.m.28190,GO:0045177
CHOYP_ADD.2.5.m.15081,GO:0061572
CHOYP_ANK3.7.9.m.43272,GO:0031672
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0051091
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0043065
CHOYP_LOC100909243.1.1.m.22728,GO:0031398
CHOYP_TBG1.1.1.m.28190,GO:0055037
CHOYP_ADD.2.5.m.15081,GO:0072499
CHOYP_ANK3.7.9.m.43272,GO:0033292
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0051607
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0043068
CHOYP_LOC100909243.1.1.m.22728,GO:0031594
CHOYP_TBG1.1.1.m.28190,GO:0097711
CHOYP_ADD.2.5.m.15081,GO:0098793
CHOYP_ANK3.7.9.m.43272,GO:0033365
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0060760
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0043123
CHOYP_LOC100909243.1.1.m.22728,GO:0032088
CHOYP_TBG1.1.1.m.28190,GO:0097730
CHOYP_ADD.2.5.m.15081,GO:0098794
CHOYP_ANK3.7.9.m.43272,GO:0034394
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:0071360
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0043124
CHOYP_LOC100909243.1.1.m.22728,GO:0033077
CHOYP_ANK3.7.9.m.43272,GO:0034613
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:1902741
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0043235
CHOYP_LOC100909243.1.1.m.22728,GO:0034341
CHOYP_ANK3.7.9.m.43272,GO:0036309
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:1904469
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0044257
CHOYP_LOC100909243.1.1.m.22728,GO:0042102
CHOYP_ANK3.7.9.m.43272,GO:0036371
CHOYP_BRAFLDRAFT_249506.2.2.m.60314,GO:2000778
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0044877
CHOYP_LOC100909243.1.1.m.22728,GO:0042645
CHOYP_ANK3.7.9.m.43272,GO:0042383
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0045121
CHOYP_LOC100909243.1.1.m.22728,GO:0043065
CHOYP_ANK3.7.9.m.43272,GO:0043034
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0045651
CHOYP_LOC100909243.1.1.m.22728,GO:0043066
CHOYP_ANK3.7.9.m.43272,GO:0043194
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0045944
CHOYP_LOC100909243.1.1.m.22728,GO:0043069
CHOYP_ANK3.7.9.m.43272,GO:0043268
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0046330
CHOYP_LOC100909243.1.1.m.22728,GO:0043124
CHOYP_ANK3.7.9.m.43272,GO:0044325
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0046777
CHOYP_LOC100909243.1.1.m.22728,GO:0043154
CHOYP_ANK3.7.9.m.43272,GO:0045121
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0051092
CHOYP_LOC100909243.1.1.m.22728,GO:0043231
CHOYP_ANK3.7.9.m.43272,GO:0045211
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0051260
CHOYP_LOC100909243.1.1.m.22728,GO:0044877
CHOYP_ANK3.7.9.m.43272,GO:0050821
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0051291
CHOYP_LOC100909243.1.1.m.22728,GO:0045211
CHOYP_ANK3.7.9.m.43272,GO:0051117
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0060545
CHOYP_LOC100909243.1.1.m.22728,GO:0046872
CHOYP_ANK3.7.9.m.43272,GO:0051279
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0070231
CHOYP_LOC100909243.1.1.m.22728,GO:0050821
CHOYP_ANK3.7.9.m.43272,GO:0051597
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0070266
CHOYP_LOC100909243.1.1.m.22728,GO:0051059
CHOYP_ANK3.7.9.m.43272,GO:0051924
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0070513
CHOYP_LOC100909243.1.1.m.22728,GO:0051082
CHOYP_ANK3.7.9.m.43272,GO:0051928
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0070926
CHOYP_LOC100909243.1.1.m.22728,GO:0060336
CHOYP_ANK3.7.9.m.43272,GO:0055037
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0071356
CHOYP_LOC100909243.1.1.m.22728,GO:0071340
CHOYP_ANK3.7.9.m.43272,GO:0055117
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0071363
CHOYP_LOC100909243.1.1.m.22728,GO:0106137
CHOYP_ANK3.7.9.m.43272,GO:0060307
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0071550
CHOYP_ANK3.7.9.m.43272,GO:0070296
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0097190
CHOYP_ANK3.7.9.m.43272,GO:0070972
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0097191
CHOYP_ANK3.7.9.m.43272,GO:0072659
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0097342
CHOYP_ANK3.7.9.m.43272,GO:0086004
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0097343
CHOYP_ANK3.7.9.m.43272,GO:0086005
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:0097527
CHOYP_ANK3.7.9.m.43272,GO:0086014
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:1901026
CHOYP_ANK3.7.9.m.43272,GO:0086015
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:1902041
CHOYP_ANK3.7.9.m.43272,GO:0086046
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:1902042
CHOYP_ANK3.7.9.m.43272,GO:0086066
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:1905206
CHOYP_ANK3.7.9.m.43272,GO:0086070
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:1990000
CHOYP_ANK3.7.9.m.43272,GO:0086091
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:2000379
CHOYP_ANK3.7.9.m.43272,GO:0098907
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:2001237
CHOYP_ANK3.7.9.m.43272,GO:0098910
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:2001238
CHOYP_ANK3.7.9.m.43272,GO:0140031
CHOYP_BRAFLDRAFT_80064.1.1.m.40175,GO:2001240
CHOYP_ANK3.7.9.m.43272,GO:1901018
CHOYP_ANK3.7.9.m.43272,GO:1901019
CHOYP_ANK3.7.9.m.43272,GO:1901021
CHOYP_ANK3.7.9.m.43272,GO:2001259
CHOYP_BRAFLDRAFT_208197.2.21.m.9816,GO:0005524
CHOYP_BRAFLDRAFT_208293.15.20.m.61604,GO:0005524
CHOYP_CI064.1.1.m.9517,GO:0101030
CHOYP_MD27A.1.2.m.18338,GO:0016592
CHOYP_NEMVEDRAFT_V1G235656.1.1.m.19149,GO:0005739
CHOYP_NOL10.1.1.m.1606,GO:0005730
CHOYP_PYRD2.1.1.m.26691,GO:0016491
